session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level,created_at,session_duration_min,completion_rate
S171223,U3842,M104,2024-06-26,77,71.4,Smart Tv,SD,2025-09-17 01:06:31.876156,77,0.7140000000000001
S073882,U1650,M017,2024-01-27,92,95.3,Tablet,HD,2025-09-17 01:06:31.876156,92,0.953
S010357,U0245,S096,2024-02-17,50,84.4,Gaming Console,HD,2025-09-17 01:06:31.876156,50,0.8440000000000001
S094672,U2108,S093,2024-08-22,25,54.9,Desktop,HD,2025-09-17 01:06:31.876156,25,0.5489999999999999
S095343,U2124,S005,2024-03-30,23,82.2,Smart Tv,HD,2025-09-17 01:06:31.876156,23,0.8220000000000001
S074647,U1664,M130,2024-05-17,54,39.6,Mobile,SD,2025-09-17 01:06:31.876156,54,0.396
S016687,U0379,M172,2024-05-28,106,75.6,Tablet,4K,2025-09-17 01:06:31.876156,106,0.7559999999999999
S102376,U2290,M031,2024-06-09,104,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,104,1.0
S213304,U4779,M009,2024-04-04,74,82.7,Mobile,HD,2025-09-17 01:06:31.876156,74,0.8270000000000001
S079830,U1782,M078,2024-08-16,55,35.9,Smart Tv,4K,2025-09-17 01:06:31.876156,55,0.359
S102526,U2295,S068,2024-08-04,21,85.4,Mobile,SD,2025-09-17 01:06:31.876156,21,0.8540000000000001
S058045,U1306,M163,2024-07-01,80,95.3,Desktop,4K,2025-09-17 01:06:31.876156,80,0.953
S137321,U3076,M172,2024-02-08,79,56.3,Smart Tv,4K,2025-09-17 01:06:31.876156,79,0.563
S193616,U4351,S044,2024-06-28,31,68.5,Smart Tv,SD,2025-09-17 01:06:31.876156,31,0.685
S023821,U0543,M118,2024-06-11,94,76.5,Tablet,SD,2025-09-17 01:06:31.876156,94,0.765
S056878,U1276,M016,2024-05-31,87,92.1,Mobile,4K,2025-09-17 01:06:31.876156,87,0.9209999999999999
S178477,U4005,S028,2024-07-07,45,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,45,1.0
S120652,U2697,M086,2024-08-08,116,89.2,Smart Tv,HD,2025-09-17 01:06:31.876156,116,0.892
S091723,U2038,S078,2024-03-05,14,56.3,Mobile,SD,2025-09-17 01:06:31.876156,14,0.563
S035523,U0799,M137,2024-06-07,69,56.0,Gaming Console,HD,2025-09-17 01:06:31.876156,69,0.56
S107702,U2405,M171,2024-05-13,105,72.5,Desktop,4K,2025-09-17 01:06:31.876156,105,0.725
S108303,U2420,M120,2024-07-21,104,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,104,1.0
S137732,U3085,M031,2024-06-02,104,100.0,Tablet,HD,2025-09-17 01:06:31.876156,104,1.0
S077677,U1734,M158,2024-07-04,148,86.5,Tablet,4K,2025-09-17 01:06:31.876156,148,0.865
S169202,U3799,S034,2024-01-04,25,93.2,Desktop,4K,2025-09-17 01:06:31.876156,25,0.932
S105506,U2358,M128,2024-02-29,77,54.5,Smart Tv,4K,2025-09-17 01:06:31.876156,77,0.545
S126081,U2817,S037,2024-03-03,39,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,39,1.0
S090993,U2025,M136,2024-05-10,58,59.0,Mobile,SD,2025-09-17 01:06:31.876156,58,0.59
S013717,U0316,M133,2024-03-06,84,68.6,Desktop,HD,2025-09-17 01:06:31.876156,84,0.6859999999999999
S150920,U3384,S008,2024-02-27,21,78.1,Mobile,HD,2025-09-17 01:06:31.876156,21,0.7809999999999999
S156677,U3506,M047,2024-08-08,70,59.1,Mobile,HD,2025-09-17 01:06:31.876156,70,0.591
S054178,U1220,S019,2024-04-03,31,79.2,Smart Tv,SD,2025-09-17 01:06:31.876156,31,0.792
S216514,U4850,M016,2024-04-05,81,85.8,Tablet,SD,2025-09-17 01:06:31.876156,81,0.858
S173166,U3885,S069,2024-04-21,49,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,49,1.0
S145985,U3274,M038,2024-08-19,149,92.7,Mobile,HD,2025-09-17 01:06:31.876156,149,0.927
S042835,U0955,S075,2024-01-28,38,100.0,Mobile,HD,2025-09-17 01:06:31.876156,38,1.0
S209266,U4690,M195,2024-01-04,99,98.3,Desktop,SD,2025-09-17 01:06:31.876156,99,0.983
S043947,U0984,M037,2024-07-25,49,55.2,Mobile,HD,2025-09-17 01:06:31.876156,49,0.552
S093590,U2080,S070,2024-05-13,47,85.8,Tablet,HD,2025-09-17 01:06:31.876156,47,0.858
S142049,U3187,S033,2024-06-29,27,99.9,Smart Tv,HD,2025-09-17 01:06:31.876156,27,0.9990000000000001
S029875,U0675,M084,2024-08-16,63,45.0,Smart Tv,4K,2025-09-17 01:06:31.876156,63,0.45
S051807,U1164,M120,2024-07-01,93,89.7,Tablet,4K,2025-09-17 01:06:31.876156,93,0.897
S182373,U4099,M191,2024-04-30,117,85.0,Smart Tv,4K,2025-09-17 01:06:31.876156,117,0.85
S113469,U2533,M025,2024-08-05,119,73.9,Smart Tv,SD,2025-09-17 01:06:31.876156,119,0.7390000000000001
S134784,U3015,M109,2024-01-24,108,75.9,Smart Tv,HD,2025-09-17 01:06:31.876156,108,0.759
S141956,U3185,S093,2024-08-02,28,61.6,Desktop,HD,2025-09-17 01:06:31.876156,28,0.616
S065725,U1471,S043,2024-04-11,29,83.0,Smart Tv,HD,2025-09-17 01:06:31.876156,29,0.83
S198071,U4452,S042,2024-06-16,51,100.0,Desktop,SD,2025-09-17 01:06:31.876156,51,1.0
S067286,U1503,M147,2024-04-21,90,97.1,Mobile,HD,2025-09-17 01:06:31.876156,90,0.971
S205416,U4610,M096,2024-04-26,79,93.7,Desktop,4K,2025-09-17 01:06:31.876156,79,0.937
S129747,U2899,M197,2024-02-13,102,65.3,Mobile,HD,2025-09-17 01:06:31.876156,102,0.653
S208965,U4683,M085,2024-02-03,150,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,150,1.0
S122431,U2738,M117,2024-01-09,131,77.4,Desktop,4K,2025-09-17 01:06:31.876156,131,0.774
S185717,U4174,S051,2024-04-12,21,94.7,Smart Tv,4K,2025-09-17 01:06:31.876156,21,0.9470000000000001
S057803,U1301,S081,2024-07-28,11,38.2,Smart Tv,4K,2025-09-17 01:06:31.876156,11,0.382
S182258,U4097,S035,2024-08-17,45,92.8,Mobile,HD,2025-09-17 01:06:31.876156,45,0.9279999999999999
S162235,U3637,M146,2024-01-30,54,67.2,Smart Tv,HD,2025-09-17 01:06:31.876156,54,0.672
S072309,U1610,S062,2024-08-27,16,31.0,Mobile,HD,2025-09-17 01:06:31.876156,16,0.31
S182939,U4113,M188,2024-04-03,95,83.6,Mobile,HD,2025-09-17 01:06:31.876156,95,0.836
S090727,U2019,M137,2024-01-12,91,74.0,Smart Tv,HD,2025-09-17 01:06:31.876156,91,0.74
S176592,U3960,S022,2024-01-19,14,40.3,Mobile,SD,2025-09-17 01:06:31.876156,14,0.40299999999999997
S132442,U2959,M042,2024-06-14,91,56.2,Mobile,HD,2025-09-17 01:06:31.876156,91,0.562
S183279,U4123,M009,2024-04-08,86,95.7,Gaming Console,HD,2025-09-17 01:06:31.876156,86,0.9570000000000001
S145065,U3253,S030,2024-05-21,49,86.1,Mobile,4K,2025-09-17 01:06:31.876156,49,0.861
S135653,U3040,M015,2024-06-23,83,47.2,Desktop,4K,2025-09-17 01:06:31.876156,83,0.47200000000000003
S220667,U4954,M021,2024-08-02,117,79.3,Smart Tv,HD,2025-09-17 01:06:31.876156,117,0.7929999999999999
S018107,U0407,M043,2024-06-15,134,100.0,Mobile,4K,2025-09-17 01:06:31.876156,134,1.0
S218107,U4884,M082,2024-07-14,120,89.2,Tablet,HD,2025-09-17 01:06:31.876156,120,0.892
S100110,U2233,M164,2024-06-21,115,84.3,Desktop,SD,2025-09-17 01:06:31.876156,115,0.843
S206326,U4632,M130,2024-02-04,111,81.5,Smart Tv,4K,2025-09-17 01:06:31.876156,111,0.815
S196934,U4427,M120,2024-07-13,104,100.0,Gaming Console,SD,2025-09-17 01:06:31.876156,104,1.0
S047473,U1068,S039,2024-07-29,50,97.5,Mobile,HD,2025-09-17 01:06:31.876156,50,0.975
S094810,U2112,M141,2024-05-16,127,86.9,Smart Tv,HD,2025-09-17 01:06:31.876156,127,0.8690000000000001
S134334,U3003,M047,2024-02-15,101,84.5,Gaming Console,4K,2025-09-17 01:06:31.876156,101,0.845
S090785,U2021,M045,2024-02-24,123,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,123,1.0
S086547,U1932,M058,2024-04-16,159,92.4,Smart Tv,SD,2025-09-17 01:06:31.876156,159,0.924
S074009,U1652,S011,2024-08-26,30,77.6,Smart Tv,4K,2025-09-17 01:06:31.876156,30,0.7759999999999999
S163563,U3667,S040,2024-01-12,28,83.6,Tablet,HD,2025-09-17 01:06:31.876156,28,0.836
S079963,U1785,M063,2024-07-15,101,97.6,Tablet,4K,2025-09-17 01:06:31.876156,101,0.976
S209945,U4704,M030,2024-06-25,109,75.6,Tablet,SD,2025-09-17 01:06:31.876156,109,0.7559999999999999
S088383,U1969,S061,2024-04-24,37,75.7,Mobile,SD,2025-09-17 01:06:31.876156,37,0.757
S071608,U1594,M058,2024-05-20,145,84.2,Smart Tv,HD,2025-09-17 01:06:31.876156,145,0.8420000000000001
S190318,U4280,S029,2024-06-06,35,83.8,Mobile,HD,2025-09-17 01:06:31.876156,35,0.838
S200706,U4511,M127,2024-07-19,31,17.9,Tablet,HD,2025-09-17 01:06:31.876156,31,0.179
S143497,U3218,M019,2024-05-21,27,32.9,Tablet,SD,2025-09-17 01:06:31.876156,27,0.32899999999999996
S109532,U2450,S085,2024-01-20,26,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,26,1.0
S208474,U4677,M133,2024-06-06,107,87.2,Tablet,4K,2025-09-17 01:06:31.876156,107,0.872
S149976,U3362,M025,2024-02-23,134,82.9,Tablet,HD,2025-09-17 01:06:31.876156,134,0.8290000000000001
S149325,U3349,M118,2024-06-04,102,83.3,Mobile,HD,2025-09-17 01:06:31.876156,102,0.833
S036021,U0810,M188,2024-07-05,101,88.9,Desktop,HD,2025-09-17 01:06:31.876156,101,0.889
S140476,U3153,S053,2024-05-08,26,61.6,Mobile,HD,2025-09-17 01:06:31.876156,26,0.616
S206051,U4626,M199,2024-02-21,160,92.0,Tablet,4K,2025-09-17 01:06:31.876156,160,0.92
S200925,U4516,S035,2024-01-29,15,31.7,Desktop,HD,2025-09-17 01:06:31.876156,15,0.317
S098293,U2192,M019,2024-06-10,51,62.0,Smart Tv,SD,2025-09-17 01:06:31.876156,51,0.62
S057777,U1300,M162,2024-05-18,95,82.6,Mobile,SD,2025-09-17 01:06:31.876156,95,0.826
S091027,U2026,M094,2024-01-14,173,100.0,Tablet,SD,2025-09-17 01:06:31.876156,173,1.0
S215092,U4818,M132,2024-01-17,93,88.6,Smart Tv,HD,2025-09-17 01:06:31.876156,93,0.8859999999999999
S107918,U2410,M176,2024-03-08,146,89.9,Desktop,HD,2025-09-17 01:06:31.876156,146,0.899
S009839,U0232,S017,2024-04-27,36,96.9,Smart Tv,HD,2025-09-17 01:06:31.876156,36,0.9690000000000001
S127666,U2855,S059,2024-05-27,26,98.2,Smart Tv,4K,2025-09-17 01:06:31.876156,26,0.982
S119819,U2679,S051,2024-03-17,23,100.0,Mobile,SD,2025-09-17 01:06:31.876156,23,1.0
S031080,U0704,S021,2024-04-27,45,100.0,Mobile,SD,2025-09-17 01:06:31.876156,45,1.0
S090350,U2012,S004,2024-06-01,58,100.0,Mobile,4K,2025-09-17 01:06:31.876156,58,1.0
S130341,U2911,M172,2024-06-15,118,84.2,Desktop,4K,2025-09-17 01:06:31.876156,118,0.8420000000000001
S071060,U1579,M034,2024-06-27,123,81.7,Tablet,SD,2025-09-17 01:06:31.876156,123,0.8170000000000001
S159995,U3578,M149,2024-07-09,65,55.0,Desktop,4K,2025-09-17 01:06:31.876156,65,0.55
S039037,U0870,S080,2024-07-27,28,83.2,Smart Tv,SD,2025-09-17 01:06:31.876156,28,0.8320000000000001
S058131,U1307,M173,2024-07-09,85,52.0,Mobile,HD,2025-09-17 01:06:31.876156,85,0.52
S222110,U4986,M043,2024-07-08,126,94.7,Smart Tv,4K,2025-09-17 01:06:31.876156,126,0.9470000000000001
S008388,U0193,S053,2024-03-26,23,54.0,Tablet,SD,2025-09-17 01:06:31.876156,23,0.54
S156265,U3497,M038,2024-08-03,161,100.0,Mobile,SD,2025-09-17 01:06:31.876156,161,1.0
S164747,U3690,M182,2024-04-20,180,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,180,1.0
S101415,U2268,S092,2024-06-17,57,99.8,Mobile,HD,2025-09-17 01:06:31.876156,57,0.998
S050781,U1139,M176,2024-08-14,144,88.8,Smart Tv,HD,2025-09-17 01:06:31.876156,144,0.888
S135791,U3044,M191,2024-03-14,124,90.4,Desktop,SD,2025-09-17 01:06:31.876156,124,0.904
S105125,U2352,S083,2024-05-27,46,87.5,Desktop,HD,2025-09-17 01:06:31.876156,46,0.875
S027240,U0613,S085,2024-08-27,22,88.0,Mobile,HD,2025-09-17 01:06:31.876156,22,0.88
S196080,U4407,M129,2024-02-16,64,59.6,Tablet,SD,2025-09-17 01:06:31.876156,64,0.596
S015866,U0364,S093,2024-05-06,41,87.8,Smart Tv,SD,2025-09-17 01:06:31.876156,41,0.878
S036512,U0818,S034,2024-07-09,16,62.9,Gaming Console,HD,2025-09-17 01:06:31.876156,16,0.629
S059640,U1344,M132,2024-06-13,102,96.3,Mobile,HD,2025-09-17 01:06:31.876156,102,0.963
S141691,U3178,M159,2024-05-24,93,96.6,Smart Tv,SD,2025-09-17 01:06:31.876156,93,0.966
S090675,U2018,M180,2024-05-11,165,100.0,Mobile,HD,2025-09-17 01:06:31.876156,165,1.0
S004418,U0105,M118,2024-05-06,62,50.8,Smart Tv,HD,2025-09-17 01:06:31.876156,62,0.508
S094276,U2095,S030,2024-08-25,58,100.0,Mobile,HD,2025-09-17 01:06:31.876156,58,1.0
S123708,U2767,M079,2024-01-31,73,46.8,Mobile,HD,2025-09-17 01:06:31.876156,73,0.46799999999999997
S101100,U2260,S004,2024-08-09,48,82.8,Tablet,HD,2025-09-17 01:06:31.876156,48,0.828
S005694,U0131,M082,2024-03-28,114,84.5,Smart Tv,4K,2025-09-17 01:06:31.876156,114,0.845
S031141,U0705,M103,2024-02-19,147,94.6,Smart Tv,4K,2025-09-17 01:06:31.876156,147,0.946
S003712,U0088,S023,2024-06-26,16,40.8,Mobile,HD,2025-09-17 01:06:31.876156,16,0.408
S220506,U4950,M017,2024-05-01,81,83.8,Smart Tv,4K,2025-09-17 01:06:31.876156,81,0.838
S116907,U2617,M118,2024-03-18,98,80.0,Smart Tv,HD,2025-09-17 01:06:31.876156,98,0.8
S094618,U2107,M129,2024-04-10,60,55.3,Smart Tv,SD,2025-09-17 01:06:31.876156,60,0.5529999999999999
S062257,U1395,S099,2024-03-04,32,83.3,Mobile,SD,2025-09-17 01:06:31.876156,32,0.833
S030775,U0700,M050,2024-07-14,96,100.0,Mobile,4K,2025-09-17 01:06:31.876156,96,1.0
S122474,U2739,M010,2024-04-25,106,61.2,Desktop,HD,2025-09-17 01:06:31.876156,106,0.612
S172145,U3862,S002,2024-06-03,12,61.9,Desktop,SD,2025-09-17 01:06:31.876156,12,0.619
S133887,U2994,S028,2024-04-19,33,73.5,Smart Tv,4K,2025-09-17 01:06:31.876156,33,0.735
S175684,U3938,M015,2024-06-19,172,97.6,Smart Tv,4K,2025-09-17 01:06:31.876156,172,0.976
S060969,U1371,M105,2024-03-08,80,77.0,Smart Tv,HD,2025-09-17 01:06:31.876156,80,0.77
S138452,U3100,M007,2024-05-07,45,33.6,Tablet,HD,2025-09-17 01:06:31.876156,45,0.336
S157535,U3523,S029,2024-08-13,30,71.8,Smart Tv,4K,2025-09-17 01:06:31.876156,30,0.718
S200872,U4515,M068,2024-02-13,90,53.7,Mobile,HD,2025-09-17 01:06:31.876156,90,0.537
S037419,U0835,M089,2024-04-09,58,54.7,Smart Tv,HD,2025-09-17 01:06:31.876156,58,0.547
S029930,U0676,M189,2024-01-09,73,82.6,Smart Tv,HD,2025-09-17 01:06:31.876156,73,0.826
S220243,U4943,M145,2024-05-25,166,100.0,Tablet,4K,2025-09-17 01:06:31.876156,166,1.0
S187185,U4209,S048,2024-07-13,29,100.0,Tablet,SD,2025-09-17 01:06:31.876156,29,1.0
S077453,U1729,M111,2024-01-30,94,97.4,Tablet,SD,2025-09-17 01:06:31.876156,94,0.9740000000000001
S051055,U1144,S077,2024-08-07,20,88.0,Desktop,4K,2025-09-17 01:06:31.876156,20,0.88
S031016,U0703,S016,2024-05-22,48,87.6,Smart Tv,4K,2025-09-17 01:06:31.876156,48,0.8759999999999999
S159138,U3559,M117,2024-06-03,141,83.4,Desktop,4K,2025-09-17 01:06:31.876156,141,0.8340000000000001
S182001,U4091,M085,2024-08-05,137,91.8,Smart Tv,HD,2025-09-17 01:06:31.876156,137,0.9179999999999999
S091685,U2037,S032,2024-07-10,25,68.1,Tablet,HD,2025-09-17 01:06:31.876156,25,0.6809999999999999
S090984,U2025,S007,2024-07-02,55,95.3,Mobile,HD,2025-09-17 01:06:31.876156,55,0.953
S087625,U1952,S089,2024-03-24,35,89.4,Tablet,HD,2025-09-17 01:06:31.876156,35,0.894
S207103,U4649,S042,2024-08-12,46,91.9,Mobile,HD,2025-09-17 01:06:31.876156,46,0.919
S126361,U2825,M200,2024-06-14,93,76.9,Mobile,HD,2025-09-17 01:06:31.876156,93,0.769
S039417,U0876,S029,2024-01-17,40,95.9,Mobile,HD,2025-09-17 01:06:31.876156,40,0.9590000000000001
S058393,U1315,M137,2024-03-09,124,100.0,Desktop,HD,2025-09-17 01:06:31.876156,124,1.0
S064554,U1447,M159,2024-03-07,50,51.9,Smart Tv,4K,2025-09-17 01:06:31.876156,50,0.519
S092354,U2049,S038,2024-07-11,47,91.5,Smart Tv,HD,2025-09-17 01:06:31.876156,47,0.915
S213308,U4779,M174,2024-06-11,46,57.9,Smart Tv,4K,2025-09-17 01:06:31.876156,46,0.579
S089058,U1982,S005,2024-03-29,28,98.0,Desktop,SD,2025-09-17 01:06:31.876156,28,0.98
S216921,U4859,M178,2024-08-12,159,94.2,Mobile,HD,2025-09-17 01:06:31.876156,159,0.9420000000000001
S217678,U4876,M028,2024-04-16,171,98.1,Smart Tv,HD,2025-09-17 01:06:31.876156,171,0.981
S063083,U1414,S086,2024-06-19,54,95.4,Mobile,HD,2025-09-17 01:06:31.876156,54,0.9540000000000001
S074429,U1661,M176,2024-01-07,163,100.0,Mobile,HD,2025-09-17 01:06:31.876156,163,1.0
S133776,U2991,S051,2024-06-25,19,83.1,Desktop,HD,2025-09-17 01:06:31.876156,19,0.831
S044074,U0988,S071,2024-03-10,37,100.0,Mobile,SD,2025-09-17 01:06:31.876156,37,1.0
S146288,U3279,M181,2024-01-03,20,16.3,Smart Tv,HD,2025-09-17 01:06:31.876156,20,0.163
S197499,U4438,M065,2024-07-27,91,90.2,Desktop,HD,2025-09-17 01:06:31.876156,91,0.902
S069956,U1555,M191,2024-05-25,138,100.0,Mobile,SD,2025-09-17 01:06:31.876156,138,1.0
S111069,U2482,S055,2024-07-07,46,79.2,Mobile,SD,2025-09-17 01:06:31.876156,46,0.792
S153008,U3427,M154,2024-03-15,51,64.0,Mobile,HD,2025-09-17 01:06:31.876156,51,0.64
S100846,U2252,M112,2024-05-08,165,99.1,Smart Tv,4K,2025-09-17 01:06:31.876156,165,0.991
S144838,U3247,S078,2024-06-27,15,61.4,Desktop,HD,2025-09-17 01:06:31.876156,15,0.614
S176868,U3967,M005,2024-01-06,169,100.0,Mobile,HD,2025-09-17 01:06:31.876156,169,1.0
S178073,U3996,M038,2024-07-17,138,85.8,Smart Tv,4K,2025-09-17 01:06:31.876156,138,0.858
S119883,U2681,S046,2024-06-09,17,85.3,Mobile,SD,2025-09-17 01:06:31.876156,17,0.853
S128531,U2875,M140,2024-07-21,54,50.9,Desktop,HD,2025-09-17 01:06:31.876156,54,0.509
S149472,U3353,M186,2024-01-15,68,44.6,Mobile,SD,2025-09-17 01:06:31.876156,68,0.446
S003998,U0095,M083,2024-07-10,73,63.6,Smart Tv,HD,2025-09-17 01:06:31.876156,73,0.636
S030055,U0677,M013,2024-04-11,132,74.5,Mobile,4K,2025-09-17 01:06:31.876156,132,0.745
S144026,U3232,M021,2024-03-19,144,97.8,Smart Tv,SD,2025-09-17 01:06:31.876156,144,0.978
S103180,U2309,M048,2024-08-04,80,77.3,Mobile,HD,2025-09-17 01:06:31.876156,80,0.773
S070790,U1574,M085,2024-04-23,145,97.1,Desktop,4K,2025-09-17 01:06:31.876156,145,0.971
S078690,U1755,S070,2024-06-30,55,100.0,Mobile,SD,2025-09-17 01:06:31.876156,55,1.0
S176656,U3962,M007,2024-05-08,87,64.2,Smart Tv,4K,2025-09-17 01:06:31.876156,87,0.642
S142253,U3192,M053,2024-02-16,78,48.5,Smart Tv,SD,2025-09-17 01:06:31.876156,78,0.485
S182137,U4094,M175,2024-05-26,138,100.0,Mobile,HD,2025-09-17 01:06:31.876156,138,1.0
S043426,U0971,S089,2024-01-12,29,74.3,Mobile,HD,2025-09-17 01:06:31.876156,29,0.743
S079307,U1770,S072,2024-08-09,16,80.8,Mobile,HD,2025-09-17 01:06:31.876156,16,0.8079999999999999
S222122,U4987,S042,2024-01-24,43,85.2,Tablet,HD,2025-09-17 01:06:31.876156,43,0.852
S217519,U4873,M046,2024-03-12,127,86.9,Mobile,SD,2025-09-17 01:06:31.876156,127,0.8690000000000001
S221888,U4982,M077,2024-01-05,99,99.0,Tablet,4K,2025-09-17 01:06:31.876156,99,0.99
S020431,U0463,M021,2024-05-07,112,75.8,Tablet,HD,2025-09-17 01:06:31.876156,112,0.758
S096613,U2154,S076,2024-08-15,38,79.2,Smart Tv,HD,2025-09-17 01:06:31.876156,38,0.792
S161393,U3612,S019,2024-05-03,23,59.6,Mobile,HD,2025-09-17 01:06:31.876156,23,0.596
S165058,U3697,M171,2024-03-25,132,91.0,Desktop,4K,2025-09-17 01:06:31.876156,132,0.91
S042482,U0945,S081,2024-03-23,19,68.3,Tablet,SD,2025-09-17 01:06:31.876156,19,0.6829999999999999
S067556,U1507,S008,2024-07-07,28,100.0,Mobile,SD,2025-09-17 01:06:31.876156,28,1.0
S041363,U0923,M064,2024-05-10,107,95.5,Mobile,HD,2025-09-17 01:06:31.876156,107,0.955
S044607,U0999,M022,2024-04-19,107,73.3,Mobile,HD,2025-09-17 01:06:31.876156,107,0.733
S067329,U1503,M133,2024-08-28,105,86.1,Gaming Console,HD,2025-09-17 01:06:31.876156,105,0.861
S158357,U3543,M156,2024-01-05,106,60.7,Smart Tv,4K,2025-09-17 01:06:31.876156,106,0.607
S012807,U0293,M198,2024-02-04,75,78.2,Smart Tv,HD,2025-09-17 01:06:31.876156,75,0.782
S086153,U1923,M199,2024-02-23,102,58.7,Smart Tv,SD,2025-09-17 01:06:31.876156,102,0.5870000000000001
S113181,U2528,M191,2024-04-24,132,96.3,Smart Tv,HD,2025-09-17 01:06:31.876156,132,0.963
S117458,U2629,M122,2024-01-14,157,100.0,Mobile,SD,2025-09-17 01:06:31.876156,157,1.0
S165504,U3707,M064,2024-06-08,89,79.3,Desktop,4K,2025-09-17 01:06:31.876156,89,0.7929999999999999
S201021,U4518,M187,2024-01-13,38,24.5,Mobile,SD,2025-09-17 01:06:31.876156,38,0.245
S141663,U3177,M002,2024-01-31,100,69.1,Mobile,HD,2025-09-17 01:06:31.876156,100,0.691
S012532,U0290,M063,2024-01-04,94,91.0,Smart Tv,HD,2025-09-17 01:06:31.876156,94,0.91
S176762,U3964,M102,2024-03-10,147,100.0,Mobile,SD,2025-09-17 01:06:31.876156,147,1.0
S036313,U0814,M048,2024-07-23,95,92.0,Smart Tv,4K,2025-09-17 01:06:31.876156,95,0.92
S132672,U2963,M184,2024-06-01,84,100.0,Mobile,SD,2025-09-17 01:06:31.876156,84,1.0
S093037,U2068,M114,2024-04-24,131,85.3,Smart Tv,4K,2025-09-17 01:06:31.876156,131,0.853
S182940,U4113,M048,2024-08-11,104,100.0,Desktop,4K,2025-09-17 01:06:31.876156,104,1.0
S080506,U1796,S065,2024-07-08,32,73.3,Mobile,HD,2025-09-17 01:06:31.876156,32,0.733
S111862,U2501,M049,2024-06-13,19,15.3,Gaming Console,HD,2025-09-17 01:06:31.876156,19,0.153
S176111,U3946,M068,2024-05-17,110,65.7,Smart Tv,HD,2025-09-17 01:06:31.876156,110,0.657
S025775,U0582,S020,2024-05-31,14,40.0,Tablet,4K,2025-09-17 01:06:31.876156,14,0.4
S097722,U2180,S030,2024-05-01,36,63.3,Smart Tv,SD,2025-09-17 01:06:31.876156,36,0.633
S120775,U2700,S074,2024-03-19,41,88.6,Smart Tv,4K,2025-09-17 01:06:31.876156,41,0.8859999999999999
S190749,U4290,M136,2024-08-10,77,77.6,Mobile,4K,2025-09-17 01:06:31.876156,77,0.7759999999999999
S140998,U3164,S046,2024-01-22,4,19.5,Desktop,HD,2025-09-17 01:06:31.876156,4,0.195
S089407,U1990,M013,2024-08-06,116,65.3,Mobile,HD,2025-09-17 01:06:31.876156,116,0.653
S021164,U0479,M114,2024-02-23,45,29.4,Smart Tv,HD,2025-09-17 01:06:31.876156,45,0.294
S017075,U0387,M145,2024-01-25,152,91.7,Gaming Console,SD,2025-09-17 01:06:31.876156,152,0.917
S059191,U1334,M032,2024-03-20,90,68.1,Desktop,HD,2025-09-17 01:06:31.876156,90,0.6809999999999999
S014033,U0324,M063,2024-07-09,99,96.0,Mobile,HD,2025-09-17 01:06:31.876156,99,0.96
S218137,U4885,M084,2024-02-10,137,97.3,Gaming Console,HD,2025-09-17 01:06:31.876156,137,0.973
S130790,U2921,S007,2024-07-07,39,67.8,Mobile,HD,2025-09-17 01:06:31.876156,39,0.6779999999999999
S087069,U1941,M092,2024-01-22,73,51.0,Mobile,SD,2025-09-17 01:06:31.876156,73,0.51
S084022,U1884,M150,2024-07-22,81,67.0,Mobile,HD,2025-09-17 01:06:31.876156,81,0.67
S138047,U3091,M010,2024-08-11,174,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,174,1.0
S153624,U3442,S040,2024-06-25,30,88.5,Mobile,HD,2025-09-17 01:06:31.876156,30,0.885
S215443,U4825,M100,2024-05-20,68,47.4,Tablet,HD,2025-09-17 01:06:31.876156,68,0.474
S191293,U4302,M016,2024-01-02,88,93.5,Mobile,SD,2025-09-17 01:06:31.876156,88,0.935
S091274,U2031,M066,2024-06-07,109,81.8,Smart Tv,4K,2025-09-17 01:06:31.876156,109,0.818
S193731,U4354,S067,2024-05-06,44,73.7,Desktop,4K,2025-09-17 01:06:31.876156,44,0.737
S150276,U3370,M095,2024-03-02,131,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,131,1.0
S164902,U3693,M086,2024-08-11,100,77.1,Smart Tv,HD,2025-09-17 01:06:31.876156,100,0.7709999999999999
S129373,U2893,M170,2024-08-10,112,89.7,Mobile,SD,2025-09-17 01:06:31.876156,112,0.897
S154792,U3467,S090,2024-05-13,43,88.0,Desktop,HD,2025-09-17 01:06:31.876156,43,0.88
S136391,U3056,M066,2024-05-17,117,87.8,Smart Tv,HD,2025-09-17 01:06:31.876156,117,0.878
S147340,U3301,M010,2024-07-01,129,74.7,Smart Tv,HD,2025-09-17 01:06:31.876156,129,0.747
S196210,U4409,M021,2024-04-20,142,96.3,Mobile,HD,2025-09-17 01:06:31.876156,142,0.963
S098147,U2190,M180,2024-02-27,55,33.7,Desktop,4K,2025-09-17 01:06:31.876156,55,0.337
